Year,Area,SubArea,Address,BuildingType,LandArea,Pricepsf,Price,Tenure,BuiltUp,min_dist_airport_10km,min_dist_hospital_2km,min_dist_school_2km,dist_conv_store_2km,dist_train_10km,dist_min_police_2km,dist_bus_500m,no_hospital_2km,no_train_station_10km,no_conv_store_2km,no_manufacturing_1km,no_police_2km,no_bus_station_500m,no_school_1km,Population,CPI,CityArea.km2.,Pop.Density
2014,Kajang,TAMAN BANGI VILLA,JALAN BANGI VILLA 8,DETACHED PLOT - RESIDENTIAL USE,5000,35,175000,FREEHOLD,0 ftA2,2865.847415,378.9717451,369.5264006,159.8100123,753.6712558,1178.293016,301.1539028,20,20,20,20,1,4,20,540814.9,110.85,235.71,2294.407959
2013,Kajang,TAMAN BANGI VILLA,JALAN BANGI VILLA 3,DETACHED PLOT - RESIDENTIAL USE,5000,36,180000,FREEHOLD,0 ftA2,2865.847415,378.9717451,369.5264006,159.8100123,753.6712558,1178.293016,301.1539028,20,20,20,20,1,4,20,518278.1,107.1,235.71,2198.795554
2014,Kajang,JALAN REKO,OFF JALAN REKO,EMPTY PLOT - INDUSTRIAL USE,174240,52,9000000,LEASEHOLD,0 ftA2,7967.011416,1181.696226,NA,972.2886841,4120.96804,NA,NA,3,3,4,9,0,0,0,540814.9,110.85,235.71,2294.407959
2016,Kajang,KAMPUNG BARU BUKIT ANGKAT,KAMPUNG BUKIT ANGKAT,DETACHED PLOT - RESIDENTIAL USE,4887,129,630000,LEASEHOLD,0 ftA2,7967.011416,1181.696226,NA,972.2886841,4120.96804,NA,NA,3,3,4,9,0,0,0,585888.4,116.18,235.71,2485.632345
2016,Kajang,KAMPUNG BARU BUKIT ANGKAT,BUKIT ANGKAT SUNGAI CHUA,DETACHED PLOT - RESIDENTIAL USE,4801,29,138000,LEASEHOLD,0 ftA2,1542.498107,303.1489379,188.0892262,328.4900568,NA,465.7123093,186.51413,5,0,20,20,5,8,20,585888.4,116.18,235.71,2485.632345
2016,Kajang,KAMPUNG BARU BUKIT ANGKAT,BUKIT ANGKAT SUNGAI CHUA,DETACHED PLOT - RESIDENTIAL USE,4779,73,348000,LEASEHOLD,0 ftA2,1542.498107,303.1489379,188.0892262,328.4900568,NA,465.7123093,186.51413,5,0,20,20,5,8,20,585888.4,116.18,235.71,2485.632345
2016,Kajang,KAMPUNG SIMPANG BALAK,OFF JALAN SIMPANG BALAK,DETACHED PLOT - RESIDENTIAL USE,2971,56,165000,LEASEHOLD,0 ftA2,2865.847415,378.9717451,369.5264006,159.8100123,753.6712558,1178.293016,301.1539028,20,20,20,20,1,4,20,585888.4,116.18,235.71,2485.632345
2016,Kajang,KAMPUNG SIMPANG BALAK,OFF JALAN SIMPANG BALAK,DETACHED PLOT - RESIDENTIAL USE,5995,35,210000,LEASEHOLD,0 ftA2,2865.847415,378.9717451,369.5264006,159.8100123,753.6712558,1178.293016,301.1539028,20,20,20,20,1,4,20,585888.4,116.18,235.71,2485.632345
2017,Kajang,KAMPUNG SUNGAI RAMAL LUAR,KAMPUNG PINGGIRAN,DETACHED PLOT - RESIDENTIAL USE,3728,19,70000,LEASEHOLD,"1,910 ftA2",1447.263199,1150.205838,373.4402747,662.6289172,1048.836441,1149.759518,480.9554637,20,20,20,20,6,1,10,608425.2,120.25,235.71,2581.24475
2015,Kajang,KAMPUNG SUNGAI RAMAL LUAR,OFF JALAN SUNGAI RAMAL LUAR,DETACHED PLOT - RESIDENTIAL USE,2400,45,108000,LEASEHOLD,0 ftA2,NA,NA,306.0755597,652.1845417,NA,NA,392.2198245,0,0,6,20,0,2,11,563351.7,114.35,235.71,2390.020364
2015,Kajang,KAMPUNG SUNGAI RAMAL LUAR,OFF JALAN SUNGAI RAMAL,DETACHED PLOT - RESIDENTIAL USE,8902,22,200000,LEASEHOLD,0 ftA2,9619.368431,670.6142665,341.5547339,828.0250192,1768.769551,1712.513707,NA,10,3,7,20,2,0,9,563351.7,114.35,235.71,2390.020364
2014,Kajang,KAMPUNG SUNGAI RAMAL LUAR,OFF JALAN SUNGAI RAMAL,DETACHED PLOT - RESIDENTIAL USE,3337,25,85000,LEASEHOLD,0 ftA2,9619.368431,670.6142665,341.5547339,828.0250192,1768.769551,1712.513707,NA,10,3,7,20,2,0,9,540814.9,110.85,235.71,2294.407959
2016,Kajang,OFF JALAN REKO,OFF JALAN REKO,DEVELOPMENT LAND,108900,26,2880000,LEASEHOLD,0 ftA2,7967.011416,1181.696226,NA,972.2886841,4120.96804,NA,NA,3,3,4,9,0,0,0,585888.4,116.18,235.71,2485.632345
2016,Kajang,OFF JALAN REKO,OFF JALAN REKO,EMPTY PLOT - DEVELOPMENT PLOT,78408,10,800000,FREEHOLD,0 ftA2,7967.011416,1181.696226,NA,972.2886841,4120.96804,NA,NA,3,3,4,9,0,0,0,585888.4,116.18,235.71,2485.632345
2016,Kajang,BANDAR KAJANG,JALAN MENDALING,EMPTY PLOT - DEVELOPMENT PLOT,1252,319,400000,FREEHOLD,0 ftA2,NA,661.6829666,330.1967422,NA,1591.733492,1534.24379,NA,11,3,0,20,2,0,11,585888.4,116.18,235.71,2485.632345
2016,Kajang,BANDAR KAJANG,JALAN MENDALING,EMPTY PLOT - DEVELOPMENT PLOT,2328,172,400000,FREEHOLD,0 ftA2,NA,661.6829666,330.1967422,NA,1591.733492,1534.24379,NA,11,3,0,20,2,0,11,585888.4,116.18,235.71,2485.632345
2016,Kajang,BANDAR TEKNOLOGI,JALAN P2/7,TERRACE PLOT - INDUSTRIAL USE,158,430,68000,FREEHOLD,0 ftA2,1542.498107,303.1489379,188.0892262,328.4900568,NA,465.7123093,186.51413,5,0,20,20,5,8,20,585888.4,116.18,235.71,2485.632345
2015,Kajang,BANDAR TEKNOLOGI,JALAN P4/6,DETACHED PLOT - INDUSTRIAL USE,27937,183,5100000,LEASEHOLD,0 ftA2,4374.624009,904.1468788,255.7445051,305.6466086,3569.98504,718.9576448,NA,17,20,20,20,3,0,20,563351.7,114.35,235.71,2390.020364
2015,Kajang,BANDAR TEKNOLOGI,JALAN P2/7,TERRACE PLOT - INDUSTRIAL USE,87,423,36830,FREEHOLD,0 ftA2,1542.498107,303.1489379,188.0892262,328.4900568,NA,465.7123093,186.51413,5,0,20,20,5,8,20,563351.7,114.35,235.71,2390.020364
2016,Kajang,KAMPONG TERAS JENANG,OFF JALAN REKO,DEVELOPMENT LAND,78408,66,5240948,FREEHOLD,0 ftA2,7967.011416,1181.696226,NA,972.2886841,4120.96804,NA,NA,3,3,4,9,0,0,0,585888.4,116.18,235.71,2485.632345
2016,Kajang,OFF JALAN SUNGAI RAMAL DALAM,LOT ASAL LOT 6292,DEVELOPMENT LAND,11711,47,550000,FREEHOLD,0 ftA2,9703.463711,138.1271881,268.5746964,391.2604386,2082.41223,1936.656531,NA,10,3,8,20,2,0,17,585888.4,116.18,235.71,2485.632345
2016,Kajang,SEBELAH LOT 12 OFF JALAN REKO,TAMAN DESA SEROJA SEKSYEN 12,DETACHED PLOT - RESIDENTIAL USE,2349,36,85000,LEASEHOLD,0 ftA2,7967.011416,1181.696226,NA,972.2886841,4120.96804,NA,NA,3,3,4,9,0,0,0,585888.4,116.18,235.71,2485.632345
2016,Kajang,SEBELAH LOT 12 OFF JALAN REKO,TAMAN DESA SEROJA SEKSYEN 12,DETACHED PLOT - RESIDENTIAL USE,1727,29,50000,LEASEHOLD,0 ftA2,7967.011416,1181.696226,NA,972.2886841,4120.96804,NA,NA,3,3,4,9,0,0,0,585888.4,116.18,235.71,2485.632345
2013,Kajang,SEBELAH LOT 12 OFF JALAN REKO,TAMAN DESA SEROJA SEKSYEN 12,DETACHED PLOT - RESIDENTIAL USE,3156,38,120000,LEASEHOLD,0 ftA2,7967.011416,1181.696226,NA,972.2886841,4120.96804,NA,NA,3,3,4,9,0,0,0,518278.1,107.1,235.71,2198.795554
2015,Kajang,TAMAN BUKIT KAJANG BARU,JALAN BARU 15,SEMI-D PLOT - RESIDENTIAL USE,4354,57,250000,FREEHOLD,0 ftA2,2815.500508,1140.914677,335.0399564,702.2041769,529.8918068,NA,176.2737323,3,9,5,20,0,4,10,563351.7,114.35,235.71,2390.020364
2015,Kajang,TAMAN BUKIT KAJANG BARU,JALAN BARU 15,SEMI-D PLOT - RESIDENTIAL USE,4374,57,250000,FREEHOLD,0 ftA2,2815.500508,1140.914677,335.0399564,702.2041769,529.8918068,NA,176.2737323,3,9,5,20,0,4,10,563351.7,114.35,235.71,2390.020364
2014,Kajang,TAMAN BUKIT KAJANG BARU,JALAN BARU 15,SEMI-D PLOT - RESIDENTIAL USE,4393,46,200000,FREEHOLD,0 ftA2,2815.500508,1140.914677,335.0399564,702.2041769,529.8918068,NA,176.2737323,3,9,5,20,0,4,10,540814.9,110.85,235.71,2294.407959
2015,Kajang,VILLA HEIGHT,JALAN 1/3,DETACHED PLOT - RESIDENTIAL USE,3111,80,250000,FREEHOLD,0 ftA2,7827.401763,NA,NA,1439.124987,5147.339171,1991.672326,NA,0,2,2,20,1,0,0,563351.7,114.35,235.71,2390.020364
2017,Klang,REVOLUSI HIJAU - JOHAN SETIA,BATU 5,EMPTY PLOT - DEVELOPMENT PLOT,87120,15,1300000,LEASEHOLD,0 ftA2,9516.879819,NA,276.3672396,1356.533133,8282.884424,1691.593442,49.65427576,0,7,2,15,1,2,1,932406.7,120.25,523.3,1781.782343
2017,Klang,REVOLUSI HIJAU - JOHAN SETIA,BATU 5,EMPTY PLOT - DEVELOPMENT PLOT,87120,22,1900000,LEASEHOLD,0 ftA2,9516.879819,NA,276.3672396,1356.533133,8282.884424,1691.593442,49.65427576,0,7,2,15,1,2,1,932406.7,120.25,523.3,1781.782343
2017,Klang,REVOLUSI HIJAU - JOHAN SETIA,BATU 5,EMPTY PLOT - DEVELOPMENT PLOT,87120,21,1800000,LEASEHOLD,0 ftA2,9516.879819,NA,276.3672396,1356.533133,8282.884424,1691.593442,49.65427576,0,7,2,15,1,2,1,932406.7,120.25,523.3,1781.782343
2017,Klang,PULAU INDAH,JALAN DATO AHMAD RZALI,DEVELOPMENT LAND,130680,6,750000,FREEHOLD,0 ftA2,NA,680.7380604,68.60844744,217.8309564,1268.48019,1097.383654,136.5048017,16,3,15,20,2,4,12,932406.7,120.25,523.3,1781.782343
2017,Klang,PULAU INDAH,JALAN DATO HARUN,EMPTY PLOT - DEVELOPMENT PLOT,130680,4,580000,LEASEHOLD,0 ftA2,7547.185926,NA,NA,NA,NA,900.0420151,NA,0,0,0,20,1,0,0,932406.7,120.25,523.3,1781.782343
2017,Klang,TELOK GONG,JALAN TELOK GONG,DEVELOPMENT LAND,108900,42,4550000,LEASEHOLD,0 ftA2,4967.805412,NA,147.6734633,255.2148706,9234.759108,293.7611693,NA,0,1,6,19,1,0,20,932406.7,120.25,523.3,1781.782343
2016,Klang,TELOK GONG,JALAN TELOK GONG,DEVELOPMENT LAND,126324,61,7580000,LEASEHOLD,0 ftA2,4967.805412,NA,147.6734633,255.2148706,9234.759108,293.7611693,NA,0,1,6,19,1,0,20,918079.9,116.18,523.3,1754.404548
2016,Klang,TELOK GONG,OFF JALAN TELOK GONG,EMPTY PLOT - DEVELOPMENT PLOT,108900,11,1200000,LEASEHOLD,0 ftA2,NA,NA,264.6352233,NA,NA,NA,NA,0,0,0,0,0,0,3,918079.9,116.18,523.3,1754.404548
2016,Klang,TELOK GONG,JALAN TELOK GONG,EMPTY PLOT - DEVELOPMENT PLOT,130680,45,5800000,LEASEHOLD,0 ftA2,4967.805412,NA,147.6734633,255.2148706,9234.759108,293.7611693,NA,0,1,6,19,1,0,20,918079.9,116.18,523.3,1754.404548
2015,Klang,99B,JALAN SUNGAI JATI,DEVELOPMENT LAND,3600,17,60000,FREEHOLD,0 ftA2,6354.222384,NA,NA,831.52294,NA,NA,NA,0,0,2,0,0,0,0,903753.2,114.35,523.3,1727.026944
2015,Klang,99B,JALAN SUNGAI JATI,DEVELOPMENT LAND,3600,17,60000,FREEHOLD,0 ftA2,6354.222384,NA,NA,831.52294,NA,NA,NA,0,0,2,0,0,0,0,903753.2,114.35,523.3,1727.026944
2015,Klang,99B,JALAN SUNGAI JATI,DEVELOPMENT LAND,4000,38,150000,FREEHOLD,0 ftA2,6354.222384,NA,NA,831.52294,NA,NA,NA,0,0,2,0,0,0,0,903753.2,114.35,523.3,1727.026944
2016,Klang,99D OFF JALAN JOHAN SETIA,KAMPUNG SRI NADI,DEVELOPMENT LAND,36274,22,800000,LEASEHOLD,0 ftA2,NA,979.4493839,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,918079.9,116.18,523.3,1754.404548
2017,Klang,SEKSYEN 21-28 BANDAR KLANG,LORONG BATU 3,TERRACE PLOT - COMMERCIAL USE,1410,565,796085,FREEHOLD,0 ftA2,6422.009059,795.3168754,694.6015762,NA,3189.308549,NA,NA,1,6,0,0,0,0,1,932406.7,120.25,523.3,1781.782343
2017,Klang,SEKSYEN 21-28 BANDAR KLANG,LORONG BATU 3,TERRACE PLOT - COMMERCIAL USE,797,565,450033,FREEHOLD,0 ftA2,6422.009059,795.3168754,694.6015762,NA,3189.308549,NA,NA,1,6,0,0,0,0,1,932406.7,120.25,523.3,1781.782343
2017,Klang,SEKSYEN 21-28 BANDAR KLANG,LORONG BATU 3,TERRACE PLOT - COMMERCIAL USE,194,564,109468,FREEHOLD,0 ftA2,6422.009059,795.3168754,694.6015762,NA,3189.308549,NA,NA,1,6,0,0,0,0,1,932406.7,120.25,523.3,1781.782343
2017,Klang,SEKSYEN 21-28 BANDAR KLANG,LORONG BATU 3,TERRACE PLOT - COMMERCIAL USE,1722,566,"974,62",FREEHOLD,0 ftA2,6422.009059,795.3168754,694.6015762,NA,3189.308549,NA,NA,1,6,0,0,0,0,1,932406.7,120.25,523.3,1781.782343
2016,Klang,JALAN TELOK GADUNG,JALAN TELUK PULAI,TERRACE PLOT - RESIDENTIAL USE,622,241,150000,FREEHOLD,0 ftA2,6374.704298,NA,NA,NA,6627.076684,NA,NA,0,2,0,3,0,0,0,918079.9,116.18,523.3,1754.404548
2016,Klang,JALAN TELOK GADUNG,JALAN NILAM,TERRACE PLOT - RESIDENTIAL USE,1440,121,174545,FREEHOLD,0 ftA2,NA,972.6448949,844.9265644,753.2110364,1837.54158,NA,NA,2,3,4,15,0,0,6,918079.9,116.18,523.3,1754.404548
2017,Klang,PULAU INDAH INDUSTRIAL PARK,JALAN SUNGAI PINANG 4/2,DETACHED PLOT - INDUSTRIAL USE,21775,130,2831400,LEASEHOLD,0 ftA2,NA,765.7489189,104.1705002,199.9209082,NA,NA,341.6517191,16,0,20,20,0,3,20,932406.7,120.25,523.3,1781.782343
2015,Klang,PULAU INDAH INDUSTRIAL PARK,JALAN PERIGI NENAS 7/3,DETACHED PLOT - INDUSTRIAL USE,113256,46,5100000,LEASEHOLD,0 ftA2,8303.262962,NA,258.1096384,NA,NA,432.945916,NA,0,0,0,0,1,0,2,903753.2,114.35,523.3,1727.026944
2015,Klang,PULAU INDAH INDUSTRIAL PARK,JALAN PERIGI NENAS 7/3,DETACHED PLOT - INDUSTRIAL USE,87120,55,4900000,LEASEHOLD,0 ftA2,8303.262962,NA,258.1096384,NA,NA,432.945916,NA,0,0,0,0,1,0,2,903753.2,114.35,523.3,1727.026944
2016,Klang,OFF JALAN MERU,JALAN 41,DETACHED PLOT - RESIDENTIAL USE,5000,40,200000,LEASEHOLD,0 ftA2,NA,574.2666019,639.1066112,NA,NA,NA,NA,1,0,0,6,0,0,1,918079.9,116.18,523.3,1754.404548
2016,Klang,OFF JALAN MERU,JALAN UNTA,TERRACE PLOT - RESIDENTIAL USE,1592,100,159200,FREEHOLD,0 ftA2,4424.539021,NA,233.1162532,214.7450012,4199.742831,NA,NA,0,10,16,0,0,0,16,918079.9,116.18,523.3,1754.404548
2016,Klang,OFF JALAN MERU,JALAN UNTA,TERRACE PLOT - RESIDENTIAL USE,1444,100,144400,FREEHOLD,0 ftA2,4424.539021,NA,233.1162532,214.7450012,4199.742831,NA,NA,0,10,16,0,0,0,16,918079.9,116.18,523.3,1754.404548
2016,Klang,OFF JALAN MERU,LORONG PETANI,TERRACE PLOT - RESIDENTIAL USE,454,88,40000,FREEHOLD,0 ftA2,6945.325525,1464.790277,NA,1153.448209,5868.965761,NA,NA,2,2,2,20,0,0,0,918079.9,116.18,523.3,1754.404548
2016,Klang,BANDAR ARMADA PUTRA,OFF PERSIARAN PELABUHAN BARAT,TERRACE PLOT - COMMERCIAL USE,1765,67,117500,LEASEHOLD,0 ftA2,2831.989724,NA,NA,461.3723972,NA,1179.983588,107.7276221,0,0,20,20,5,8,0,918079.9,116.18,523.3,1754.404548
2016,Klang,BANDAR ARMADA PUTRA,OFF PERSIARAN PELABUHAN BARAT,TERRACE PLOT - COMMERCIAL USE,1765,67,117500,LEASEHOLD,0 ftA2,2831.989724,NA,NA,461.3723972,NA,1179.983588,107.7276221,0,0,20,20,5,8,0,918079.9,116.18,523.3,1754.404548
2016,Klang,BANDAR ARMADA PUTRA,TIADA,TERRACE PLOT - COMMERCIAL USE,1765,67,117500,LEASEHOLD,0 ftA2,NA,972.6448949,844.9265644,753.2110364,1837.54158,NA,NA,2,3,4,15,0,0,6,918079.9,116.18,523.3,1754.404548
2016,Klang,BANDAR ARMADA PUTRA,TIADA,TERRACE PLOT - COMMERCIAL USE,3057,64,195000,LEASEHOLD,0 ftA2,NA,972.6448949,844.9265644,753.2110364,1837.54158,NA,NA,2,3,4,15,0,0,6,918079.9,116.18,523.3,1754.404548
2016,Klang,BANDAR ARMADA PUTRA,OFF PERSIARAN PELABUHAN BARAT,TERRACE PLOT - COMMERCIAL USE,1765,67,117500,LEASEHOLD,0 ftA2,2831.989724,NA,NA,461.3723972,NA,1179.983588,107.7276221,0,0,20,20,5,8,0,918079.9,116.18,523.3,1754.404548
2016,Klang,BANDAR ARMADA PUTRA,OFF PERSIARAN PELABUHAN BARAT,TERRACE PLOT - COMMERCIAL USE,2895,64,185000,LEASEHOLD,0 ftA2,2831.989724,NA,NA,461.3723972,NA,1179.983588,107.7276221,0,0,20,20,5,8,0,918079.9,116.18,523.3,1754.404548
2015,Klang,TAMAN SUNGAI JATI PERMAI,OFF JALAN SUNGAI JATI,TERRACE PLOT - RESIDENTIAL USE,1227,54,66797,FREEHOLD,0 ftA2,9653.646734,835.8490398,444.3759888,889.3147351,2714.265445,NA,25.13755029,2,2,2,20,0,4,3,903753.2,114.35,523.3,1727.026944
2015,Klang,TAMAN SUNGAI JATI PERMAI,OFF JALAN SUNGAI JATI,TERRACE PLOT - RESIDENTIAL USE,1227,54,66797,FREEHOLD,0 ftA2,9653.646734,835.8490398,444.3759888,889.3147351,2714.265445,NA,25.13755029,2,2,2,20,0,4,3,903753.2,114.35,523.3,1727.026944
2015,Klang,TAMAN SUNGAI JATI PERMAI,OFF JALAN SUNGAI JATI,TERRACE PLOT - RESIDENTIAL USE,2196,54,119511,FREEHOLD,0 ftA2,9653.646734,835.8490398,444.3759888,889.3147351,2714.265445,NA,25.13755029,2,2,2,20,0,4,3,903753.2,114.35,523.3,1727.026944
2015,Klang,TAMAN SUNGAI JATI PERMAI,OFF JALAN SUNGAI JATI,TERRACE PLOT - RESIDENTIAL USE,1227,54,66797,FREEHOLD,0 ftA2,9653.646734,835.8490398,444.3759888,889.3147351,2714.265445,NA,25.13755029,2,2,2,20,0,4,3,903753.2,114.35,523.3,1727.026944
2015,Klang,TAMAN SUNGAI JATI PERMAI,OFF JALAN SUNGAI JATI,TERRACE PLOT - RESIDENTIAL USE,280,54,15234,FREEHOLD,0 ftA2,9653.646734,835.8490398,444.3759888,889.3147351,2714.265445,NA,25.13755029,2,2,2,20,0,4,3,903753.2,114.35,523.3,1727.026944
2015,Klang,TAMAN SUNGAI JATI PERMAI,OFF JALAN SUNGAI JATI,TERRACE PLOT - RESIDENTIAL USE,517,54,28125,FREEHOLD,0 ftA2,9653.646734,835.8490398,444.3759888,889.3147351,2714.265445,NA,25.13755029,2,2,2,20,0,4,3,903753.2,114.35,523.3,1727.026944
2015,Klang,TAMAN SUNGAI JATI PERMAI,OFF JALAN SUNGAI JATI,TERRACE PLOT - RESIDENTIAL USE,1227,54,66797,FREEHOLD,0 ftA2,9653.646734,835.8490398,444.3759888,889.3147351,2714.265445,NA,25.13755029,2,2,2,20,0,4,3,903753.2,114.35,523.3,1727.026944
2015,Klang,TAMAN SUNGAI JATI PERMAI,OFF JALAN SUNGAI JATI,TERRACE PLOT - RESIDENTIAL USE,958,54,52149,FREEHOLD,0 ftA2,9653.646734,835.8490398,444.3759888,889.3147351,2714.265445,NA,25.13755029,2,2,2,20,0,4,3,903753.2,114.35,523.3,1727.026944
2016,Klang,100C OFF JALAN KEBUN,JALAN SUNGAI JATI,EMPTY PLOT - DEVELOPMENT PLOT,143748,68,9873668,FREEHOLD,0 ftA2,6354.222384,NA,NA,831.52294,NA,NA,NA,0,0,2,0,0,0,0,918079.9,116.18,523.3,1754.404548
2013,Klang,"TAMAN CHI LIUNG 1, 2, 10",TIADA,DETACHED PLOT - RESIDENTIAL USE,1226,32,39099,FREEHOLD,0 ftA2,NA,972.6448949,844.9265644,753.2110364,1837.54158,NA,NA,2,3,4,15,0,0,6,875099.7,107.1,523.3,1672.271546
2017,Klang,BANDAR KLANG SELATAN,JALAN TELIPOK,TERRACE PLOT - RESIDENTIAL USE,1869,161,300000,FREEHOLD,0 ftA2,NA,1158.114698,326.9814702,479.3302138,5816.520673,NA,396.5660036,3,2,2,20,0,4,3,932406.7,120.25,523.3,1781.782343
2017,Klang,BANDAR KLANG SELATAN,JALAN TELIPOK,TERRACE PLOT - RESIDENTIAL USE,1870,160,300000,FREEHOLD,0 ftA2,NA,1158.114698,326.9814702,479.3302138,5816.520673,NA,396.5660036,3,2,2,20,0,4,3,932406.7,120.25,523.3,1781.782343
2017,Klang,BANDAR KLANG SELATAN,JALAN TELIPOK,TERRACE PLOT - RESIDENTIAL USE,1870,160,300000,FREEHOLD,0 ftA2,NA,1158.114698,326.9814702,479.3302138,5816.520673,NA,396.5660036,3,2,2,20,0,4,3,932406.7,120.25,523.3,1781.782343
2015,Klang,KAWASAN INDUSTRIAL TELOK GONG,OFF JALAN TELOK GONG,DETACHED PLOT - INDUSTRIAL USE,43560,18,791921,LEASEHOLD,0 ftA2,NA,NA,264.6352233,NA,NA,NA,NA,0,0,0,0,0,0,3,903753.2,114.35,523.3,1727.026944
2015,Klang,KAWASAN INDUSTRIAL TELOK GONG,OFF JALAN TELOK GONG,DETACHED PLOT - INDUSTRIAL USE,60984,18,1097712,LEASEHOLD,0 ftA2,NA,NA,264.6352233,NA,NA,NA,NA,0,0,0,0,0,0,3,903753.2,114.35,523.3,1727.026944
2015,Klang,KAWASAN INDUSTRIAL TELOK GONG,OFF JALAN TELOK GONG,DETACHED PLOT - INDUSTRIAL USE,43560,18,791921,LEASEHOLD,0 ftA2,NA,NA,264.6352233,NA,NA,NA,NA,0,0,0,0,0,0,3,903753.2,114.35,523.3,1727.026944
2017,Klang,TAMAN SENTOSA,LORONG DATO ABD HAMID 17B,TERRACE PLOT - RESIDENTIAL USE,1015,374,380000,FREEHOLD,0 ftA2,4278.965424,NA,NA,1667.582435,NA,NA,264.5329354,0,0,6,20,0,3,0,932406.7,120.25,523.3,1781.782343
2016,Klang,TAMAN SRI PELABUHAN,LORONG TENGGIRI 1,EMPTY PLOT - DEVELOPMENT PLOT,431,159,68690,FREEHOLD,0 ftA2,8051.47035,NA,NA,860.225705,4772.031269,1172.754022,NA,0,2,2,20,1,0,0,918079.9,116.18,523.3,1754.404548
2016,Klang,TAMAN SRI PELABUHAN,LORONG TENGGIRI 1,EMPTY PLOT - DEVELOPMENT PLOT,97,715,69310,FREEHOLD,0 ftA2,8051.47035,NA,NA,860.225705,4772.031269,1172.754022,NA,0,2,2,20,1,0,0,918079.9,116.18,523.3,1754.404548
2016,Klang,101 D KAMPUNG LOMBONG,OFF JALAN KAMPUNG LOMBONG (P/L 3866),DETACHED PLOT - RESIDENTIAL USE,4198,58,243484,FREEHOLD,0 ftA2,NA,NA,NA,606.2491375,600.8836178,607.5575529,NA,0,3,12,0,2,0,0,918079.9,116.18,523.3,1754.404548
2014,Klang,102 D KAMPUNG LOMBONG,OFF JALAN KAMPUNG LOMBONG (P/L 3866),DETACHED PLOT - RESIDENTIAL USE,4499,40,179960,FREEHOLD,0 ftA2,NA,NA,NA,606.2491375,600.8836178,607.5575529,NA,0,3,12,0,2,0,0,879867,110.85,523.3,1681.381617
2014,Klang,103 D KAMPUNG LOMBONG,OFF JALAN KAMPUNG LOMBONG (P/L 3866),DETACHED PLOT - RESIDENTIAL USE,4908,40,196400,FREEHOLD,0 ftA2,NA,NA,NA,606.2491375,600.8836178,607.5575529,NA,0,3,12,0,2,0,0,879867,110.85,523.3,1681.381617
2013,Klang,106 D KAMPUNG LOMBONG,OFF JALAN KAMPUNG LOMBONG (P/L 3866),DETACHED PLOT - RESIDENTIAL USE,5511,35,192885,FREEHOLD,0 ftA2,NA,NA,NA,606.2491375,600.8836178,607.5575529,NA,0,3,12,0,2,0,0,875099.7,107.1,523.3,1672.271546
2012,Klang,107 D KAMPUNG LOMBONG,JALAN LOMBONG TIMAH (P/L 57684),DETACHED PLOT - RESIDENTIAL USE,4176,25,103000,LEASEHOLD,0 ftA2,NA,680.7380604,68.60844744,217.8309564,1268.48019,1097.383654,136.5048017,16,3,15,20,2,4,12,860772.9,105,523.3,1644.893751
2017,Klang,KOTA BAYUEMAS,JALAN BAYU /KS9,DETACHED PLOT - RESIDENTIAL USE,4187,118,495000,FREEHOLD,0 ftA2,NA,680.7380604,68.60844744,217.8309564,1268.48019,1097.383654,136.5048017,16,3,15,20,2,4,12,932406.7,120.25,523.3,1781.782343
2017,Klang,KOTA BAYUEMAS,JALAN BAYU /KS9,DETACHED PLOT - RESIDENTIAL USE,4176,117,490000,FREEHOLD,0 ftA2,NA,680.7380604,68.60844744,217.8309564,1268.48019,1097.383654,136.5048017,16,3,15,20,2,4,12,932406.7,120.25,523.3,1781.782343
2014,Klang,KOTA BAYUEMAS,TIADA,TERRACE PLOT - COMMERCIAL USE,32502,135,4387500,FREEHOLD,0 ftA2,NA,972.6448949,844.9265644,753.2110364,1837.54158,NA,NA,2,3,4,15,0,0,6,879867,110.85,523.3,1681.381617
2011,Klang,KOTA BAYUEMAS,REZAB JALAN BELUM DIBUAT,TERRACE PLOT - COMMERCIAL USE,1690,235,397529,FREEHOLD,0 ftA2,NA,680.7380604,68.60844744,217.8309564,1268.48019,1097.383654,136.5048017,16,3,15,20,2,4,12,849289.4,#N/A,523.3,1622.94936
2016,Klang,TAMAN ENG ANN,JALAN KAKAK TUA,DETACHED PLOT - RESIDENTIAL USE,6003,158,950000,FREEHOLD,0 ftA2,6945.325525,1464.790277,NA,1153.448209,5868.965761,NA,NA,2,2,2,20,0,0,0,918079.9,116.18,523.3,1754.404548
2016,Klang,TAMAN ENG ANN,JALAN KASAWARI 3,EMPTY PLOT - DEVELOPMENT PLOT,9580,115,1100000,FREEHOLD,0 ftA2,NA,NA,NA,NA,NA,349.8419539,NA,0,0,0,0,1,0,0,918079.9,116.18,523.3,1754.404548
2015,Klang,TAMAN ENG ANN,JALAN SERINDIT 20,DETACHED PLOT - RESIDENTIAL USE,8138,90,732420,FREEHOLD,0 ftA2,7145.391958,1992.513231,NA,1808.810087,4981.943378,NA,380.6373371,1,5,2,1,0,2,0,903753.2,114.35,523.3,1727.026944
2015,Klang,TAMAN ENG ANN,JALAN SERINDIT 20,DETACHED PLOT - RESIDENTIAL USE,7545,90,678780,FREEHOLD,0 ftA2,7145.391958,1992.513231,NA,1808.810087,4981.943378,NA,380.6373371,1,5,2,1,0,2,0,903753.2,114.35,523.3,1727.026944
